0.018 26.8853
0.054 27.034
0.09 27.3827
0.126 27.958
0.162 28.1753
0.198 27.9887
0.234 27.826
0.27 27.88
0.306 27.424
0.342 27.522
0.378 27.4667
0.414 27.6033
0.45 27.6853
0.486 27.5533
0.522 27.4973
0.558 27.6293
0.594 27.6
0.63 27.616
0.666 27.5667
0.702 27.5253
0.738 27.64
0.774 27.6
0.81 27.504
0.846 27.554
0.882 27.5607
0.918 27.616
0.954 27.5773
0.99 27.5847
1.026 27.5233
1.062 27.5627
1.098 27.5707
1.134 27.536
1.17 27.6167
1.206 27.5053
1.242 27.5807
1.278 27.618
1.314 27.6013
1.35 27.5953
1.386 27.5947
1.422 27.6067
1.458 27.622
1.494 27.576
1.53 27.6193
1.566 27.5907
1.602 27.6113
1.638 27.638
1.674 27.648
1.71 27.6193
1.746 27.604
1.782 27.586
1.818 27.5947
1.854 27.5733
1.89 27.5873
1.926 27.624
1.962 27.596
1.998 27.5807
2.034 27.5727
2.07 27.5833
2.106 27.5913
2.142 27.552
2.178 27.5787
2.214 27.602
2.25 27.59
2.286 27.6
2.322 27.5607
2.358 27.5667
2.394 27.5687
2.43 27.5613
2.466 27.596
2.502 27.5807
2.538 27.5987
2.574 27.6027
2.61 27.598
2.646 27.5527
2.682 27.576
2.718 27.5907
2.754 27.6047
2.79 27.5853
2.826 27.5433
2.862 27.5607
2.898 27.5733
2.934 27.5313
2.97 27.5347
3.006 27.5547
3.042 27.5533
3.078 27.5487
3.114 27.5593
3.15 27.5647
3.186 27.5753
3.222 27.5393
3.258 27.5547
3.294 27.5667
3.33 27.5867
3.366 27.588
3.402 27.562
3.438 27.572
3.474 27.586
3.51 27.5833
3.546 27.574
3.582 27.5933
3.618 27.5913
3.654 27.5907
3.69 27.6013
3.726 27.5847
3.762 27.5787
3.798 27.5807
3.834 27.5847
3.87 27.5773
3.906 27.5827
3.942 27.592
3.978 27.586
4.014 27.5973
4.05 27.588
4.086 27.5853
4.122 27.57
4.158 27.5827
4.194 27.5907
4.23 27.5853
4.266 27.5787
4.302 27.5753
4.338 27.5767
4.374 27.5873
4.41 27.5813
4.446 27.576
4.482 27.578
4.518 27.5707
4.554 27.574
4.59 27.566
4.626 27.5553
4.662 27.5453
4.698 27.5553
4.734 27.548
4.77 27.5493
4.806 27.52
4.842 27.506
4.878 27.452
4.914 27.404
4.95 27.3187
4.986 27.2167
5.022 27.0627
5.058 26.852
5.094 26.5527
5.13 26.166
5.166 25.664
5.202 25.0213
5.238 24.2547
5.274 23.316
5.31 22.206
5.346 20.914
5.382 19.4673
5.418 17.876
5.454 16.2053
5.49 14.4873
5.526 12.7893
5.562 11.1413
5.598 9.5992
5.634 8.17713
5.67 6.91773
5.706 5.82533
5.742 4.89127
5.778 4.0938
5.814 3.43253
5.85 2.88593
5.886 2.43133
5.922 2.06473
5.958 1.76
5.994 1.51027
6.03 1.30947
6.066 1.13893
6.102 0.9969
6.138 0.87902
6.174 0.77834
6.21 0.6924
6.246 0.61984
6.282 0.557193
6.318 0.503853
6.354 0.456047
6.39 0.414793
6.426 0.37886
6.462 0.347767
6.498 0.31942
6.534 0.2936
6.57 0.269673
6.606 0.24958
6.642 0.231873
6.678 0.215833
6.714 0.201933
6.75 0.187353
6.786 0.175707
6.822 0.164793
6.858 0.15356
6.894 0.144647
6.93 0.13562
6.966 0.127153
7.002 0.12018
7.038 0.11322
7.074 0.106933
7.11 0.10074
7.146 0.096018
7.182 0.090686
