0.018 27.6087
0.054 27.5433
0.09 27.5193
0.126 27.534
0.162 27.5287
0.198 27.5347
0.234 27.5607
0.27 27.5567
0.306 27.5587
0.342 27.564
0.378 27.5593
0.414 27.548
0.45 27.534
0.486 27.5033
0.522 27.4687
0.558 27.4173
0.594 27.3593
0.63 27.2753
0.666 27.1667
0.702 27.022
0.738 26.8267
0.774 26.5747
0.81 26.2387
0.846 25.7993
0.882 25.2347
0.918 24.518
0.954 23.6173
0.99 22.504
1.026 21.168
1.062 19.6073
1.098 17.8407
1.134 15.9107
1.17 13.8793
1.206 11.8247
1.242 9.83427
1.278 7.98313
1.314 6.333
1.35 4.918
1.386 3.74733
1.422 2.81047
1.458 2.08153
1.494 1.52833
1.53 1.11624
1.566 0.81432
1.602 0.59418
1.638 0.43486
1.674 0.32016
1.71 0.23752
1.746 0.177527
1.782 0.134007
1.818 0.102173
1.854 0.0784627
1.89 0.0609053
1.926 0.0478153
1.962 0.0377553
1.998 0.0301533
2.034 0.0241913
2.07 0.0196587
2.106 0.016048
2.142 0.0131831
2.178 0.0109327
2.214 0.00909727
2.25 0.00765073
2.286 0.0064196
2.322 0.0054432
2.358 0.00464693
2.394 0.00397107
2.43 0.003425
2.466 0.00297567
2.502 0.00258907
2.538 0.00224893
2.574 0.00196447
2.61 0.00173089
2.646 0.00152935
2.682 0.00135658
2.718 0.00120598
2.754 0.00108591
2.79 0.000959173
2.826 0.000867667
2.862 0.00078082
2.898 0.000705967
2.934 0.000633553
2.97 0.000573847
3.006 0.000521073
3.042 0.000476367
3.078 0.000436207
3.114 0.0003998
3.15 0.000368193
3.186 0.000338293
3.222 0.00031146
3.258 0.000287033
3.294 0.0002632
3.33 0.00024398
3.366 0.000223927
3.402 0.000208453
3.438 0.000195506
3.474 0.000183044
3.51 0.000174281
3.546 0.000164269
3.582 0.000157797
3.618 0.000149681
3.654 0.00014252
3.69 0.000135725
3.726 0.000126823
3.762 0.000123779
3.798 0.000117616
3.834 0.000110355
3.87 0.000107521
3.906 0.000103472
3.942 0.000101994
3.978 9.85333e-005
4.014 9.34253e-005
4.05 9.06213e-005
4.086 8.7254e-005
4.122 8.433e-005
4.158 8.17493e-005
4.194 8.11727e-005
4.23 8.05467e-005
4.266 8.3724e-005
4.302 8.76173e-005
4.338 8.92633e-005
4.374 8.97993e-005
4.41 8.85287e-005
4.446 8.7384e-005
4.482 8.837e-005
4.518 8.83593e-005
4.554 8.57693e-005
4.59 8.48053e-005
4.626 8.3248e-005
4.662 8.14337e-005
4.698 8.04675e-005
4.734 8.17795e-005
4.77 8.29213e-005
4.806 8.75293e-005
4.842 9.12887e-005
4.878 8.81841e-005
4.914 8.76016e-005
4.95 9.04383e-005
4.986 9.34965e-005
5.022 9.19761e-005
5.058 9.02424e-005
5.094 8.87905e-005
5.13 8.80343e-005
5.166 8.35655e-005
5.202 7.90399e-005
5.238 7.80508e-005
5.274 7.7023e-005
5.31 7.38224e-005
5.346 7.19275e-005
5.382 6.87745e-005
5.418 6.79005e-005
5.454 6.52775e-005
5.49 6.36974e-005
5.526 6.24209e-005
5.562 6.15655e-005
5.598 6.26319e-005
5.634 6.19128e-005
5.67 6.07207e-005
5.706 5.88946e-005
5.742 5.79447e-005
5.778 5.64781e-005
5.814 5.52588e-005
5.85 5.39986e-005
5.886 5.27823e-005
5.922 5.22206e-005
5.958 5.18269e-005
5.994 5.16749e-005
6.03 5.22938e-005
6.066 5.15311e-005
6.102 5.19973e-005
6.138 5.20698e-005
6.174 5.15305e-005
6.21 5.30436e-005
6.246 5.33599e-005
6.282 5.23575e-005
6.318 5.13137e-005
6.354 5.26685e-005
6.39 5.43692e-005
6.426 5.34567e-005
6.462 5.61857e-005
6.498 5.76328e-005
6.534 5.63942e-005
6.57 5.69935e-005
6.606 5.80345e-005
6.642 5.51393e-005
6.678 5.17808e-005
6.714 4.92661e-005
6.75 4.74289e-005
6.786 4.61398e-005
6.822 4.48617e-005
6.858 4.31077e-005
6.894 4.21906e-005
6.93 4.10567e-005
6.966 4.02227e-005
7.002 3.92631e-005
7.038 3.85095e-005
7.074 3.73739e-005
7.11 3.72554e-005
7.146 3.62563e-005
7.182 3.58441e-005
